mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
quac-C_de34e95206e144fa8217dc5cc93b7ce4_1_q#5-c-11.wav_newsqa-7b2099aaf747479cb54780e81e48e85f-c-2.wav,C_de34e95206e144fa8217dc5cc93b7ce4_1_q#5,0.0,7b2099aaf747479cb54780e81e48e85f,1.0
quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#0-c-4.wav_quac-C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#4-c-2.wav,C_1873c4f81ac24c6980a3235172ccebab_1_q#0,0.0,C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#4,1.0
newsqa-7916309f04094b0a898b480975b68a24-c-0.wav_quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#9-c-5.wav,7916309f04094b0a898b480975b68a24,1.0,C_7d5560b23977415f9b2fda38a973e3b6_1_q#9,1.0
quac-C_8812f60078f14c69a724af179e567d72_1_q#8-c-12.wav_squad-5ad248f7d7d075001a428b8c-c-1.wav,C_8812f60078f14c69a724af179e567d72_1_q#8,0.0,5ad248f7d7d075001a428b8c,0.0
quac-C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4-c-8.wav_quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#0-c-2.wav,C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4,1.0,C_207b6af621e445289ae79262dfc3f3cb_0_q#0,1.0
newsqa-29f7d583cc204d3b8b269c80a4fd6078-c-5.wav_newsqa-ac73d205f26444cda42b27e1236e0ea7-c-2.wav,29f7d583cc204d3b8b269c80a4fd6078,1.0,ac73d205f26444cda42b27e1236e0ea7,0.0
squad-5ad248f7d7d075001a428b8c-c-2.wav_squad-5726378238643c19005ad313-c-1.wav,5ad248f7d7d075001a428b8c,0.0,5726378238643c19005ad313,1.0
newsqa-b330c83ec7af4474ab20db99cecf5043-c-4.wav_newsqa-d1e80027098f43d4b3e380955cf8dfbe-c-0.wav,b330c83ec7af4474ab20db99cecf5043,0.0,d1e80027098f43d4b3e380955cf8dfbe,1.0
newsqa-4f17e00230ce452d95d46daf1524f303-c-0.wav_newsqa-540c861d659d42c48bc51e62fccc3b12-c-4.wav,4f17e00230ce452d95d46daf1524f303,1.0,540c861d659d42c48bc51e62fccc3b12,1.0
squad-5acff00c77cf76001a6865b6-q-0.wav_quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#5-c-13.wav,5acff00c77cf76001a6865b6,0.0,C_7d5560b23977415f9b2fda38a973e3b6_0_q#5,0.0
newsqa-7b2099aaf747479cb54780e81e48e85f-c-3.wav_quac-C_9ddd9c44b44a41579fc75b3070872975_1_q#5-c-7.wav,7b2099aaf747479cb54780e81e48e85f,1.0,C_9ddd9c44b44a41579fc75b3070872975_1_q#5,1.0
newsqa-ac73d205f26444cda42b27e1236e0ea7-c-4.wav_newsqa-ad44ffd4bd464471885feded78229801-c-0.wav,ac73d205f26444cda42b27e1236e0ea7,0.0,ad44ffd4bd464471885feded78229801,0.0
quac-C_93a499236cd14111bf5b68fd247eb9ca_0_q#0-c-4.wav_squad-5726a46cdd62a815002e8bd0-c-2.wav,C_93a499236cd14111bf5b68fd247eb9ca_0_q#0,1.0,5726a46cdd62a815002e8bd0,1.0
newsqa-c6f8209065f74ff08f87de51878ecd30-c-3.wav_newsqa-fc62a682fd844a2f9bf26879ce5cafa6-c-4.wav,c6f8209065f74ff08f87de51878ecd30,1.0,fc62a682fd844a2f9bf26879ce5cafa6,1.0
squad-5ad3f5b0604f3c001a3ff9ac-c-4.wav_quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#1-c-11.wav,5ad3f5b0604f3c001a3ff9ac,0.0,C_207b6af621e445289ae79262dfc3f3cb_0_q#1,0.0
newsqa-2d5d781dd4a2462586b948584ea07bb4-c-5.wav_quac-C_004c14b6267243c39f204d73fbdc073f_0_q#5-c-5.wav,2d5d781dd4a2462586b948584ea07bb4,1.0,C_004c14b6267243c39f204d73fbdc073f_0_q#5,0.0
quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#9-c-2.wav_newsqa-7b2099aaf747479cb54780e81e48e85f-c-12.wav,C_7d5560b23977415f9b2fda38a973e3b6_0_q#9,0.0,7b2099aaf747479cb54780e81e48e85f,1.0
newsqa-985fb880e6f4465695fb75f4361c2c68-q-0.wav_newsqa-7328fbe5412b4c97a05831ac1b099d9f-c-3.wav,985fb880e6f4465695fb75f4361c2c68,0.0,7328fbe5412b4c97a05831ac1b099d9f,0.0
squad-5a1c8f54b4fb5d00187146db-c-20.wav_squad-5ad5344b5b96ef001a10ab88-c-0.wav,5a1c8f54b4fb5d00187146db,0.0,5ad5344b5b96ef001a10ab88,1.0
newsqa-8d89597279124ba2ba3c25978be42ebc-q-0.wav_newsqa-83e87b22ffd243b2a96357c9d336ccd2-c-0.wav,8d89597279124ba2ba3c25978be42ebc,0.0,83e87b22ffd243b2a96357c9d336ccd2,1.0
newsqa-b330c83ec7af4474ab20db99cecf5043-c-1.wav_quac-C_c3cfc709d47846159c737bbe00494fc5_1_q#4-c-3.wav,b330c83ec7af4474ab20db99cecf5043,0.0,C_c3cfc709d47846159c737bbe00494fc5_1_q#4,1.0
quac-C_d164bbd963654c10a11cdc41c19a9a4a_0_q#0-c-3.wav_quac-C_32470d16c0dc45efbbda2691ac3b134d_1_q#6-c-4.wav,C_d164bbd963654c10a11cdc41c19a9a4a_0_q#0,1.0,C_32470d16c0dc45efbbda2691ac3b134d_1_q#6,0.0
quac-C_5f1391ffa7a941f79b95f2486767ec59_1_q#8-c-12.wav_newsqa-903369ea23b247259845820e45d1448d-c-1.wav,C_5f1391ffa7a941f79b95f2486767ec59_1_q#8,1.0,903369ea23b247259845820e45d1448d,0.0
quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#10-c-16.wav_quac-C_3e7c4d0e33504faeb7704c042414bc79_0_q#5-c-2.wav,C_7d5560b23977415f9b2fda38a973e3b6_0_q#10,1.0,C_3e7c4d0e33504faeb7704c042414bc79_0_q#5,0.0
squad-5ad5344b5b96ef001a10ab88-q-0.wav_newsqa-c6f8209065f74ff08f87de51878ecd30-c-6.wav,5ad5344b5b96ef001a10ab88,1.0,c6f8209065f74ff08f87de51878ecd30,1.0
quac-C_3e7c4d0e33504faeb7704c042414bc79_0_q#5-c-0.wav_newsqa-157bf1022e02493ab6f9b8511df8404e-c-8.wav,C_3e7c4d0e33504faeb7704c042414bc79_0_q#5,0.0,157bf1022e02493ab6f9b8511df8404e,1.0
quac-C_8812f60078f14c69a724af179e567d72_1_q#8-c-10.wav_newsqa-83e87b22ffd243b2a96357c9d336ccd2-q-0.wav,C_8812f60078f14c69a724af179e567d72_1_q#8,0.0,83e87b22ffd243b2a96357c9d336ccd2,1.0
quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#10-c-12.wav_quac-C_58167e2e608c425bbb6d42b4b26f5419_0_q#3-c-1.wav,C_7d5560b23977415f9b2fda38a973e3b6_0_q#10,1.0,C_58167e2e608c425bbb6d42b4b26f5419_0_q#3,0.0
quac-C_58167e2e608c425bbb6d42b4b26f5419_0_q#3-c-10.wav_squad-5a2ecb43a83784001a7d248e-c-1.wav,C_58167e2e608c425bbb6d42b4b26f5419_0_q#3,0.0,5a2ecb43a83784001a7d248e,0.0
newsqa-20736af2456544138d249e48a5c029de-q-0.wav_quac-C_79bb476dc46e40809b03d2a959d03a8b_1_q#4-q-0.wav,20736af2456544138d249e48a5c029de,1.0,C_79bb476dc46e40809b03d2a959d03a8b_1_q#4,1.0
newsqa-e42c33611549472dbff11f936c19d9bc-c-3.wav_squad-5ad3a266604f3c001a3fea29-c-2.wav,e42c33611549472dbff11f936c19d9bc,1.0,5ad3a266604f3c001a3fea29,0.0
quac-C_004c14b6267243c39f204d73fbdc073f_0_q#5-q-0.wav_squad-57299021af94a219006aa50d-c-4.wav,C_004c14b6267243c39f204d73fbdc073f_0_q#5,0.0,57299021af94a219006aa50d,0.0
quac-C_c971a73b65594c458641689a033cfa99_1_q#5-c-5.wav_quac-C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#4-c-0.wav,C_c971a73b65594c458641689a033cfa99_1_q#5,1.0,C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#4,1.0
newsqa-7328fbe5412b4c97a05831ac1b099d9f-c-5.wav_quac-C_6c922ff8e4a340d9bf2b85558179fdde_0_q#5-c-3.wav,7328fbe5412b4c97a05831ac1b099d9f,0.0,C_6c922ff8e4a340d9bf2b85558179fdde_0_q#5,0.0
quac-C_0a189c86d79e42a5b87402ee6294542d_0_q#5-c-3.wav_squad-57332e48d058e614000b5765-c-4.wav,C_0a189c86d79e42a5b87402ee6294542d_0_q#5,1.0,57332e48d058e614000b5765,0.0
quac-C_004c14b6267243c39f204d73fbdc073f_0_q#5-c-8.wav_newsqa-5fe0a546e8c144d4a73d0fb1aa9f0d4d-c-0.wav,C_004c14b6267243c39f204d73fbdc073f_0_q#5,0.0,5fe0a546e8c144d4a73d0fb1aa9f0d4d,1.0
newsqa-c6f8209065f74ff08f87de51878ecd30-c-8.wav_quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#1-c-6.wav,c6f8209065f74ff08f87de51878ecd30,1.0,C_207b6af621e445289ae79262dfc3f3cb_0_q#1,0.0
squad-5a893ce63b2508001a72a556-q-0.wav_quac-C_cf6b66b77b1b4b06a5a5ced11a80d74f_1_q#0-c-6.wav,5a893ce63b2508001a72a556,0.0,C_cf6b66b77b1b4b06a5a5ced11a80d74f_1_q#0,1.0
newsqa-ea88af50e3ea4794bb3db16440bdfd07-c-11.wav_newsqa-a9ecb9210f9c4d9cbde354cccf03c301-c-3.wav,ea88af50e3ea4794bb3db16440bdfd07,1.0,a9ecb9210f9c4d9cbde354cccf03c301,0.0
quac-C_8f3ce33d779d4febb276942f11bd3df5_0_q#6-c-3.wav_squad-571090abb654c5140001f998-c-1.wav,C_8f3ce33d779d4febb276942f11bd3df5_0_q#6,1.0,571090abb654c5140001f998,0.0
newsqa-113f25f71ed1441a8ef2a438a8ebdace-c-2.wav_newsqa-ad44ffd4bd464471885feded78229801-c-3.wav,113f25f71ed1441a8ef2a438a8ebdace,1.0,ad44ffd4bd464471885feded78229801,0.0
quac-C_9706cca4d6c2400d91881bd7783b53ea_1_q#2-c-12.wav_squad-5a1c8f54b4fb5d00187146db-c-2.wav,C_9706cca4d6c2400d91881bd7783b53ea_1_q#2,0.0,5a1c8f54b4fb5d00187146db,0.0
quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#9-c-12.wav_newsqa-60f57a3c66c24abf8851a2aee8002474-c-2.wav,C_7d5560b23977415f9b2fda38a973e3b6_0_q#9,0.0,60f57a3c66c24abf8851a2aee8002474,0.0
newsqa-4381a993d0eb42dfbfdac82a9810c4ed-c-2.wav_quac-C_8f1052a909924795a456beaa053ffe22_0_q#6-c-9.wav,4381a993d0eb42dfbfdac82a9810c4ed,1.0,C_8f1052a909924795a456beaa053ffe22_0_q#6,0.0
newsqa-d1e80027098f43d4b3e380955cf8dfbe-c-4.wav_newsqa-149b35c5571b4db598e4591455bddb73-q-0.wav,d1e80027098f43d4b3e380955cf8dfbe,1.0,149b35c5571b4db598e4591455bddb73,0.0
newsqa-67947c3406124d84b4bfaebccbda55e0-c-3.wav_quac-C_004c14b6267243c39f204d73fbdc073f_0_q#10-c-2.wav,67947c3406124d84b4bfaebccbda55e0,0.0,C_004c14b6267243c39f204d73fbdc073f_0_q#10,0.0
newsqa-e1f277701cf14958889402082a470f45-c-3.wav_newsqa-2d5d781dd4a2462586b948584ea07bb4-c-3.wav,e1f277701cf14958889402082a470f45,0.0,2d5d781dd4a2462586b948584ea07bb4,1.0
newsqa-ea88af50e3ea4794bb3db16440bdfd07-c-6.wav_squad-5ad24840d7d075001a428b5f-c-2.wav,ea88af50e3ea4794bb3db16440bdfd07,1.0,5ad24840d7d075001a428b5f,1.0
squad-5ad24840d7d075001a428b5f-c-3.wav_newsqa-89415c45d0f840528a6a0ffd1eb08747-c-3.wav,5ad24840d7d075001a428b5f,1.0,89415c45d0f840528a6a0ffd1eb08747,0.0
quac-C_8f1052a909924795a456beaa053ffe22_0_q#5-c-1.wav_quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-c-8.wav,C_8f1052a909924795a456beaa053ffe22_0_q#5,1.0,C_ae03fafc4b924bbf895654156aa0f02b_1_q#2,0.0
quac-C_b82cebc289f04e378fc6a55461067aa4_1_q#3-c-2.wav_newsqa-55c19ad4ee86448c8217d19e4bb92147-c-1.wav,C_b82cebc289f04e378fc6a55461067aa4_1_q#3,0.0,55c19ad4ee86448c8217d19e4bb92147,0.0
newsqa-20736af2456544138d249e48a5c029de-c-7.wav_newsqa-55c19ad4ee86448c8217d19e4bb92147-c-9.wav,20736af2456544138d249e48a5c029de,1.0,55c19ad4ee86448c8217d19e4bb92147,0.0
squad-5ad248f7d7d075001a428b8c-c-0.wav_quac-C_9ddd9c44b44a41579fc75b3070872975_1_q#5-c-0.wav,5ad248f7d7d075001a428b8c,0.0,C_9ddd9c44b44a41579fc75b3070872975_1_q#5,1.0
quac-C_79bb476dc46e40809b03d2a959d03a8b_1_q#6-c-1.wav_squad-57332e48d058e614000b5765-c-3.wav,C_79bb476dc46e40809b03d2a959d03a8b_1_q#6,1.0,57332e48d058e614000b5765,0.0
newsqa-777d572acbd449ba91d30972acb47380-c-11.wav_newsqa-7c1f4b324243427298513f80ee95ef29-c-2.wav,777d572acbd449ba91d30972acb47380,1.0,7c1f4b324243427298513f80ee95ef29,0.0
quac-C_c971a73b65594c458641689a033cfa99_1_q#1-c-4.wav_quac-C_32470d16c0dc45efbbda2691ac3b134d_1_q#6-c-3.wav,C_c971a73b65594c458641689a033cfa99_1_q#1,1.0,C_32470d16c0dc45efbbda2691ac3b134d_1_q#6,0.0
newsqa-fc62a682fd844a2f9bf26879ce5cafa6-c-5.wav_newsqa-a0aa88470bca446ca035580601905bbe-c-11.wav,fc62a682fd844a2f9bf26879ce5cafa6,1.0,a0aa88470bca446ca035580601905bbe,1.0
newsqa-8d89597279124ba2ba3c25978be42ebc-c-8.wav_quac-C_58167e2e608c425bbb6d42b4b26f5419_0_q#5-c-8.wav,8d89597279124ba2ba3c25978be42ebc,0.0,C_58167e2e608c425bbb6d42b4b26f5419_0_q#5,1.0
quac-C_0a189c86d79e42a5b87402ee6294542d_0_q#5-c-4.wav_quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#0-c-1.wav,C_0a189c86d79e42a5b87402ee6294542d_0_q#5,1.0,C_207b6af621e445289ae79262dfc3f3cb_0_q#0,1.0
newsqa-88dfeb6585794ace814f71d01a01b034-c-10.wav_quac-C_390c25aac4994794a0f2088998cb9c78_0_q#2-c-11.wav,88dfeb6585794ace814f71d01a01b034,0.0,C_390c25aac4994794a0f2088998cb9c78_0_q#2,1.0
quac-C_5d024d0f9d5e431aa844c767ab6d26df_1_q#6-c-0.wav_quac-C_6c922ff8e4a340d9bf2b85558179fdde_0_q#5-c-2.wav,C_5d024d0f9d5e431aa844c767ab6d26df_1_q#6,0.0,C_6c922ff8e4a340d9bf2b85558179fdde_0_q#5,0.0
quac-C_6c922ff8e4a340d9bf2b85558179fdde_0_q#5-c-10.wav_quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-16.wav,C_6c922ff8e4a340d9bf2b85558179fdde_0_q#5,0.0,C_1873c4f81ac24c6980a3235172ccebab_1_q#1,0.0
newsqa-9a460baac9624873b82ce0f9704169f7-c-6.wav_quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-13.wav,9a460baac9624873b82ce0f9704169f7,0.0,C_1873c4f81ac24c6980a3235172ccebab_1_q#1,0.0
quac-C_d164bbd963654c10a11cdc41c19a9a4a_0_q#0-c-7.wav_newsqa-157bf1022e02493ab6f9b8511df8404e-c-6.wav,C_d164bbd963654c10a11cdc41c19a9a4a_0_q#0,1.0,157bf1022e02493ab6f9b8511df8404e,1.0
newsqa-a07f1726c6c94f0fa43dd3e391d716f6-c-4.wav_quac-C_8ee764c07d4c4eb590a5b03449a0d771_1_q#8-c-1.wav,a07f1726c6c94f0fa43dd3e391d716f6,1.0,C_8ee764c07d4c4eb590a5b03449a0d771_1_q#8,0.0
quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#5-c-14.wav_quac-C_8f3ce33d779d4febb276942f11bd3df5_0_q#6-c-5.wav,C_7d5560b23977415f9b2fda38a973e3b6_1_q#5,0.0,C_8f3ce33d779d4febb276942f11bd3df5_0_q#6,1.0
quac-C_9706cca4d6c2400d91881bd7783b53ea_1_q#2-c-2.wav_newsqa-4b48d69ffede42f3aae2f510a59c1b6e-c-5.wav,C_9706cca4d6c2400d91881bd7783b53ea_1_q#2,0.0,4b48d69ffede42f3aae2f510a59c1b6e,0.0
quac-C_850d3bec308b443a818eb036ac01589b_0_q#2-c-6.wav_newsqa-20736af2456544138d249e48a5c029de-c-4.wav,C_850d3bec308b443a818eb036ac01589b_0_q#2,1.0,20736af2456544138d249e48a5c029de,1.0
newsqa-4f17e00230ce452d95d46daf1524f303-c-4.wav_quac-C_3e7c4d0e33504faeb7704c042414bc79_0_q#1-q-0.wav,4f17e00230ce452d95d46daf1524f303,1.0,C_3e7c4d0e33504faeb7704c042414bc79_0_q#1,0.0
newsqa-e1f277701cf14958889402082a470f45-c-2.wav_squad-5ad4a110ba00c4001a268e61-q-0.wav,e1f277701cf14958889402082a470f45,0.0,5ad4a110ba00c4001a268e61,1.0
quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-c-12.wav_newsqa-4f17e00230ce452d95d46daf1524f303-c-2.wav,C_ae03fafc4b924bbf895654156aa0f02b_1_q#2,0.0,4f17e00230ce452d95d46daf1524f303,1.0
quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#5-c-16.wav_quac-C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4-c-1.wav,C_7d5560b23977415f9b2fda38a973e3b6_0_q#5,0.0,C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4,1.0
